customer_id,customer_name,email,phone,signup_date_raw,tier,region
CUST02359,Robert Holt,dalehudson@example.org,,01/12/2026,Bronze,Northeast
CUST02360,Leroy Reeves,tylergreen@example.org,001-243-486-6684x70726,06/04/2025,Silver,West
CUST02361,Jonathan Barnes,gharris@example.org,(937)238-0882x330,09/07/2024,Bronze,Midwest
CUST02362,Lauren Jackson,oporter@example.net,851.986.2109x863,07/20/2025,Gold,Northeast
CUST02363,Mrs. Mariah Jones,kstephens@example.com,2066688127,12-Dec-2025,Silver,Midwest
CUST02364,Christopher Powers,bmorris@example.com,+1-917-992-2419,07/07/2024,Bronze,West
CUST02365,Justin Schmidt,angelica09@example.net,,04/28/2026,Bronze,Northeast
CUST02366,Nicholas Scott,cpierce@example.com,+1-433-846-5867,08/13/2024,Bronze,South
CUST02367,Benjamin Forbes,hendersonroberto@example.net,,04/29/2025,Bronze,South
CUST02368,Thomas Obrien,treid@example.org,+1-308-478-0378x2537,05/01/2025,Silver,Northeast
CUST02369,Kelly Crawford,victoria15@example.com,,20-Jun-2025,Bronze,Midwest
CUST02370,Annette Welch,egonzalez@example.com,,17-Feb-2026,Bronze,West
CUST02371,Barbara Woods,paul24@example.com,+1-294-743-3178x273,10/17/2025,Silver,Midwest
CUST02372,Jennifer Taylor,mallory78@example.com,001-364-901-5774x662,08-Jul-2025,Gold,West
CUST02373,Jeffery Welch,,254-924-5866x72929,2024-10-27,Bronze,Northeast
CUST02374,Mrs. Lisa Williams,garciaveronica@example.com,538-527-3868,2025-09-23,Bronze,South
CUST02375,Sandra Estrada,wtaylor@example.net,,04-Apr-2026,Bronze,Northeast
CUST02376,Jonathan Fisher,fbarry@example.org,656.557.4808,2025-06-23,Silver,South
CUST02377,Michelle Wall,robertcastillo@example.net,(806)300-1266x460,24-Jan-2025,Gold,Midwest
CUST02378,Lacey Vincent,williamsdaniel@example.com,,17-Mar-2025,Bronze,West
CUST02379,Shelley Parker,selena30@example.org,278-746-2742,2024-11-09,Bronze,Northeast
CUST02380,Gina Leonard,mparks@example.org,832.316.6569x1070,23-Mar-2026,Bronze,Northeast
CUST02381,Anna Caldwell,aaron25@example.org,,05/24/2026,Silver,South
CUST02382,Christopher Irwin,qodonnell@example.org,994-665-2650x5347,27-Aug-2024,Bronze,Midwest
CUST02383,Alexis Romero DDS,james88@example.net,755.498.7592x0415,2026-06-02,Bronze,South
CUST02384,Nancy Pittman,kathrynwilliams@example.org,(543)403-2977x4443,09/06/2025,Silver,South
CUST02385,Michael Fox,usteele@example.com,001-504-677-2464x972,13-Sep-2024,Bronze,South
CUST02386,Jennifer Burton,johnsoncandace@example.com,+1-544-329-8299,2025-04-03,Bronze,West
CUST02387,Bryan Shaw,wkelly@example.net,302.748.9105x5799,11-Jan-2026,Bronze,West
CUST02388,Natalie Perez,,+1-256-851-2343x44070,2026-03-15,Silver,South
CUST02389,Todd Allen,cheryl43@example.com,384.359.0731x282,30-Jan-2026,Bronze,South
CUST02390,Eric Hernandez,floresjose@example.com,+1-789-237-7070,05/20/2025,Bronze,Midwest
CUST02391,Theresa Griffith,ycantu@example.net,727.962.4326,10/20/2024,Platinum,Northeast
CUST02392,Kathleen Fox,joanne07@example.net,+1-837-598-7752x399,10-Apr-2025,Bronze,Midwest
CUST02393,Rita Turner,joseph98@example.net,485.279.2826,09/12/2024,Silver,Northeast
CUST02394,Heather Stewart,gabriel47@example.net,001-571-655-3331x7931,2026-02-16,Silver,Midwest
CUST02395,James Brown,dcurry@example.com,(702)910-0027x864,11-Aug-2024,Platinum,West
CUST02396,Bryan Martinez,jeremy06@example.org,490-953-7693,05-Oct-2025,Bronze,South
CUST02397,Melinda Fletcher,ymitchell@example.com,001-522-968-9753x11524,06-Oct-2024,Platinum,South
CUST02398,Jill Griffin,jessicacollins@example.net,649-541-9964x5962,2025-08-08,Gold,West
CUST02399,Kenneth Randolph,katiegriffin@example.net,257-736-8507,11/04/2025,Bronze,Midwest
CUST02400,Brittney Davis,tylersharon@example.org,,10/20/2025,Silver,Midwest
CUST02401,Carlos Smith,beth44@example.net,,30-Mar-2025,Silver,West
CUST02402,Thomas Harvey,rchandler@example.com,2154043401,12-Apr-2025,Bronze,Northeast
CUST02403,Jesse Benson,pwood@example.com,(873)729-7741x050,2025-09-21,Bronze,Midwest
CUST02404,Rebecca Hernandez,brianlogan@example.com,001-721-547-0616x53730,17-Jan-2026,Bronze,South
CUST02405,Carmen Carlson,,981.362.9309x6150,18-Mar-2026,Bronze,Midwest
CUST02406,James Sanders,robinsonmelanie@example.com,9599041179,09/17/2025,Silver,Midwest
CUST02407,Ashley Johnston,robert09@example.net,(208)974-9612x2983,2025-07-30,Bronze,South
CUST02408,John Atkinson,jonathanrobinson@example.com,,27-Sep-2025,Bronze,Midwest
CUST02409,Dr. Kimberly Jordan,sergioking@example.net,(930)709-7154,2025-09-04,Silver,West
CUST02410,Brian Gamble,patrickhodge@example.net,,23-Oct-2025,Gold,Midwest
CUST02411,Garrett Griffin,hillamanda@example.net,(846)749-1371,2024-08-10,Bronze,Northeast
CUST02412,Mark Beck,donnabrooks@example.net,(837)281-3191x51813,20-Jul-2024,Platinum,West
CUST02413,Linda Torres,juan40@example.com,+1-381-451-9394x27891,05/13/2025,Gold,Northeast
CUST02414,Linda Smith,dbernard@example.net,(681)444-1666x11772,08-Jun-2026,Silver,West
CUST02415,Sean Williams,petersonapril@example.com,+1-724-904-9779,11/06/2024,Gold,Northeast
CUST02416,Mrs. Amy Miller MD,wdavis@example.net,+1-896-622-4947,14-Oct-2025,Silver,West
CUST02417,Devin Sanford,michelle32@example.com,,2024-08-24,Gold,Northeast
CUST02418,Angela Taylor,qhall@example.net,(627)477-0859,05-May-2025,Bronze,Midwest
CUST02419,Luis Paul,joseph44@example.net,(913)880-1155,2025-09-12,Bronze,Northeast
CUST02420,Megan Wood,clarkamy@example.com,(332)937-5083x973,2025-02-19,Silver,South
CUST02421,Francisco Maldonado,dylanyoung@example.net,(813)495-7965,08/07/2025,Silver,South
CUST02422,Stephen Brooks Jr.,melissa55@example.net,704.782.9407x82862,2025-07-16,Silver,Northeast
CUST02423,Laura Dillon,bjohnson@example.org,+1-458-873-6080x5582,10/13/2024,Silver,South
CUST02424,Michael Miller,xchaney@example.org,315-632-7034,15-May-2026,Bronze,West
CUST02425,Tim Sherman,flewis@example.org,779.598.7080,04-Jul-2025,Bronze,South
CUST02426,Lauren Rodgers,yatesjanet@example.net,001-439-765-7537x64451,2026-05-07,Bronze,Midwest
CUST02427,Christopher Smith,kristeningram@example.com,,2025-11-06,Bronze,West
CUST02428,Bonnie Knight,hmartinez@example.org,718.360.6993x994,07/27/2024,Silver,South
CUST02429,Samuel Gonzalez,christinajones@example.org,001-986-304-2785,12/29/2025,Silver,West
CUST02430,Matthew Walters,nicholas56@example.org,209-869-4123x52888,2026-01-07,Silver,Northeast
CUST02431,Anna Huang,mgarcia@example.net,(736)603-6808,2025-01-07,Bronze,Northeast
CUST02432,Christine Wall,kimberlypittman@example.org,(677)563-8319x18043,08/04/2024,Silver,Northeast
CUST02433,Julie Schmitt,susan68@example.net,421-381-8018x747,03-Dec-2025,Gold,Midwest
CUST02434,Crystal Martinez,skelly@example.com,,11-Feb-2025,Bronze,South
CUST02435,Anthony Parks,andersontracy@example.org,304.723.2758x881,19-Sep-2025,Gold,Northeast
CUST02436,Jason Johnson,darren52@example.com,,31-Oct-2024,Silver,Midwest
CUST02437,Juan Knight,andrewsjeffrey@example.org,4174925136,20-Nov-2024,Gold,Midwest
CUST02438,Angela Bates,thompsonmelissa@example.net,+1-819-340-1469,2026-03-23,Bronze,South
CUST02439,Jamie Walls,fthomas@example.org,,2024-07-27,Silver,Northeast
CUST02440,Holly Horton,hamiltonmegan@example.org,,11/15/2025,Bronze,Midwest
CUST02441,Heather Allen,michaelrodriguez@example.com,001-926-525-1049x461,07/26/2024,Bronze,Northeast
CUST02442,Mary Patrick,craig32@example.org,001-967-630-9240,2024-09-07,Bronze,West
CUST02443,Gail Welch,pperry@example.org,001-503-563-8574,15-Sep-2025,Silver,West
CUST02444,Shelley Smith,johnsonangela@example.org,,04/12/2025,Gold,Northeast
CUST02445,Katherine Williams,russell31@example.com,(450)203-9455x8464,10-Sep-2024,Bronze,West
CUST02446,Matthew Harper,jasonsmith@example.com,(719)288-9060x917,05/29/2025,Silver,West
CUST02447,Thomas Paul,peterberger@example.com,+1-850-746-1622x8439,05/06/2025,Silver,South
CUST02448,Sheila Grant,kmueller@example.org,(704)587-1036,01/24/2025,Bronze,South
CUST02449,Edward King,jenniferpage@example.net,,2025-06-07,Bronze,South
CUST02450,Lauren Kim,matthew14@example.com,001-255-808-0029,12/07/2025,Bronze,Northeast
CUST02451,John Dickson,qpruitt@example.org,429.643.6109x098,2025-02-21,Gold,West
CUST02452,Audrey Mckinney,scott23@example.com,4747170602,2024-11-01,Bronze,Northeast
CUST02453,Thomas Guerrero,lopezjulia@example.com,(822)580-9541x75401,13-Jun-2026,Bronze,West
CUST02454,Andrew Wise,angela81@example.com,493.839.6910,19-Oct-2025,Bronze,Midwest
CUST02455,Jessica Rodriguez,harringtonsherri@example.com,(646)776-4785x6250,08/12/2024,Silver,Midwest
CUST02456,Mariah Lutz,john99@example.net,(357)209-9286,14-Oct-2024,Platinum,West
CUST02457,George Wall,john25@example.net,220-732-8659x18198,11/13/2024,Bronze,South
CUST02458,Rhonda Wise,hornmatthew@example.org,(973)908-3038x84016,29-Jan-2026,Bronze,South
CUST02459,Melissa Pitts,navarromark@example.com,797-609-5744,07/18/2024,Silver,Northeast
CUST02460,Tony Gamble,john76@example.com,884.731.5567,09/11/2025,Bronze,Midwest
CUST02461,Christopher Bennett,tperez@example.com,224.737.0391,2025-04-25,Gold,Midwest
CUST02462,Melinda Cantrell,bryan34@example.org,8763832987,10/11/2025,Gold,Northeast
CUST02463,Amanda Gomez,aguilarthomas@example.org,(942)536-3743,07/25/2025,Silver,Midwest
CUST02464,Wayne Fox,james13@example.com,+1-271-968-2611x14762,11/27/2024,Gold,Northeast
CUST02465,John Moody,jessicacollins@example.com,856-847-3116x88592,16-Dec-2024,Bronze,West
CUST02466,Alicia Gardner,jeffrey30@example.org,685-378-1656x0880,06-Jul-2025,Bronze,West
CUST02467,Nicole Lambert,justin62@example.net,326.617.3460x87363,16-Aug-2025,Bronze,Northeast
CUST02468,Kelli Lee,kathrynlawrence@example.org,604.950.3083x49116,27-Apr-2025,Bronze,South
CUST02469,Molly Gonzalez,gpeters@example.org,,01-Apr-2026,Bronze,West
CUST02470,Karen Anderson,cynthiapacheco@example.net,581-255-3925,11-May-2026,Bronze,Midwest
CUST02471,James Brown,pearsonjohn@example.com,678-276-0287,06/10/2025,Silver,South
CUST02472,Michael King,smithheather@example.org,001-516-978-1288,18-Sep-2025,Bronze,Northeast
CUST02473,Matthew Murphy,shellycowan@example.net,(527)781-4695,26-Dec-2024,Bronze,South
CUST02474,Leslie Daniel,staceyparsons@example.org,824.986.1156x230,2025-08-07,Bronze,West
CUST02475,Kenneth Cruz,cooleyjoshua@example.org,(580)844-7120,2024-10-02,Silver,South
CUST02476,Elizabeth Rivera,jasonwest@example.net,+1-261-873-2776,2026-06-11,Bronze,West
CUST02477,Shawn Parks,mccarthyrickey@example.net,001-606-557-4169,2026-05-30,Gold,Northeast
CUST02478,Timothy Sanchez,thomasflowers@example.com,(418)645-3577x77859,2026-06-04,Silver,Northeast
CUST02479,Jennifer Nichols,scottcollins@example.net,(739)260-4244,11/10/2024,Silver,West
CUST02480,Jean Bowman,davidmendoza@example.net,(295)598-8161,2025-05-16,Silver,Northeast
CUST02481,Phillip Chapman,walkerlaura@example.net,2438741269,18-Feb-2025,Bronze,Northeast
CUST02482,Alexis Gutierrez,mendezbrittney@example.org,783.693.1329x4027,10-Nov-2024,Platinum,Northeast
CUST02483,Andrea Shepard,shane55@example.com,786-732-8107x0560,06/15/2025,Bronze,Midwest
CUST02484,Lori Frye,darrell96@example.org,,19-Jan-2026,Silver,West
CUST02485,Tanya Clayton,zjohns@example.net,653-617-6602,11/18/2025,Gold,West
CUST02486,Joel Lawrence,carterjerry@example.net,,04/15/2026,Bronze,Midwest
CUST02487,Sharon Hester,stephen54@example.com,5685342605,2026-03-28,Silver,South
CUST02488,Robin Collins,ychapman@example.net,6813875880,2025-01-27,Silver,South
CUST02489,Jason Walker,alicia45@example.org,(461)593-7902,02-Apr-2026,Bronze,Midwest
CUST02490,Melissa Phillips,parkschristopher@example.org,855-879-9900x725,2026-01-21,Silver,Northeast
CUST02491,Kristin Anderson,briandavidson@example.com,(878)937-1510x413,2025-05-29,Bronze,South
CUST02492,Yesenia Obrien,juliaball@example.org,996-373-7196x755,2026-02-10,Bronze,West
CUST02493,Larry Cook,livingstonamanda@example.net,001-644-338-8269x769,2024-12-19,Silver,Northeast
CUST02494,John Miranda,mrandall@example.net,(590)787-8639x1418,08/30/2025,Bronze,West
CUST02495,Stephanie Mitchell,,9444474270,22-Mar-2025,Bronze,Northeast
CUST02496,Nicholas Castillo,mbrown@example.com,372-687-4075x193,2025-04-05,Silver,Northeast
CUST02497,Jerry Jackson,perezrobert@example.net,+1-210-385-8777x075,17-Nov-2024,Silver,Northeast
CUST02498,Lori Massey,tracielong@example.com,+1-874-863-1771x862,12/15/2025,Silver,South
CUST02499,Sarah Jenkins,ywinters@example.org,001-886-638-1303x26249,2024-07-20,Bronze,Northeast
CUST02500,James Lamb,ashley70@example.com,364.443.4954,09/18/2024,Silver,West
CUST02501,Christopher Stein,,+1-401-228-9348x2800,03/17/2025,Bronze,Northeast
CUST02502,Erica Roberts,reginald69@example.com,+1-200-619-2331x524,2026-04-12,Bronze,South
CUST02503,Erik Bryant,heather27@example.com,661.427.7933x33569,15-Jul-2024,Silver,West
CUST02504,Dawn Flores,fmccarty@example.com,,03/26/2026,Silver,South
CUST02505,Theresa Henson,,001-950-564-1031x841,2025-10-31,Silver,Midwest
CUST02506,Isabella Taylor,cynthia65@example.net,,04/13/2026,Silver,Northeast
CUST02507,Jeffrey Brown,robinsonkatherine@example.com,001-367-626-4401x9892,08-Nov-2025,Silver,South
CUST02508,Vicki Morgan,margaret56@example.org,+1-960-778-1384,03/10/2026,Bronze,Midwest
CUST02509,Phillip Hampton,nchambers@example.org,450.258.2405x54651,2025-04-19,Bronze,Northeast
CUST02510,Mark Jordan,weberkimberly@example.com,,2026-01-14,Bronze,South
CUST02511,Mark Moore,krystalhall@example.com,+1-246-743-9442,01/02/2025,Bronze,Northeast
CUST02512,Kevin Martin,danielkelly@example.org,487.430.5390x0343,2026-04-03,Silver,Midwest
CUST02513,Steven Maldonado,jasmine62@example.net,,02/05/2025,Silver,Midwest
CUST02514,Mr. Gregory Glass MD,marypatrick@example.net,,2024-12-25,Bronze,Northeast
CUST02515,Donna Jones,christopher88@example.net,(578)978-2809x572,07/13/2025,Gold,West
CUST02516,Scott Hoffman,ocervantes@example.net,001-484-760-7456,07-Nov-2025,Bronze,West
CUST02517,John Huang,sethcrosby@example.net,475.287.5098x02075,2024-12-31,Bronze,South
CUST02518,Lauren Williams,npollard@example.net,4642847739,2024-10-17,Bronze,Midwest
CUST02519,Dawn Kemp,alexander73@example.net,497-218-9011,2026-01-04,Bronze,Northeast
CUST02520,Katherine White,mosschristine@example.net,526-716-6647x107,11/11/2024,Gold,Northeast
CUST02521,Jacob Hinton,stephensdaniel@example.net,001-230-201-6183x21529,04-Mar-2026,Silver,South
CUST02522,Benjamin Rodgers PhD,jason08@example.com,5424831672,13-Mar-2026,Silver,South
CUST02523,Russell King,thomas06@example.org,,01/28/2026,Bronze,Midwest
CUST02524,Jesse Schneider,hvelez@example.net,+1-221-641-8100x729,2025-06-09,Silver,West
CUST02525,Sandra Cortez,riosstephen@example.net,(264)576-5857x579,2026-02-08,Bronze,Northeast
CUST02526,Mark Harrell,cynthia47@example.net,609-899-9378,02/15/2025,Bronze,West
CUST02527,Andrew Smith,mary34@example.org,2494820700,13-Apr-2025,Gold,West
CUST02528,Hannah Green,james96@example.com,001-216-538-2511x723,07-Mar-2026,Bronze,West
CUST02529,Christopher Wells,tinafrye@example.net,808.304.8088,17-Sep-2024,Gold,South
CUST02530,Kathryn Turner,brianjarvis@example.net,001-377-921-1271x68109,06/29/2026,Gold,West
CUST02531,Valerie Durham,christopherhernandez@example.com,637.811.0706x8686,2026-06-24,Silver,South
CUST02532,Ashlee Kennedy,michaellawson@example.com,(989)953-7425x25776,02/12/2026,Bronze,Northeast
CUST02533,Ronald Brooks,ysims@example.org,,2024-12-11,Platinum,Northeast
CUST02534,Michael Wright,bsingh@example.org,509-450-7151x996,2024-12-11,Gold,South
CUST02535,Katherine Henry,jennifer61@example.net,859-453-3841,2026-05-05,Platinum,Midwest
CUST02536,Rose Vega DVM,hamiltonamy@example.net,256-760-3098,18-May-2026,Bronze,Midwest
CUST02537,Cindy Galvan,lisa36@example.org,368-808-7793x47244,04-Jun-2025,Bronze,Midwest
CUST02538,Robert Henry,john96@example.com,442.793.2683x4870,2024-09-14,Gold,South
CUST02539,Kristin Lawrence,michael82@example.com,(377)433-1258,01-Nov-2025,Bronze,Midwest
CUST02540,Kristina Marshall,awalker@example.com,497-644-7652,19-Apr-2025,Gold,Midwest
CUST02541,Kelli Rivera,gutierrezgregory@example.com,(217)713-5284x547,2024-07-06,Silver,West
CUST02542,Robert Gonzales,jenna07@example.com,(248)978-4138x31276,07/26/2025,Bronze,West
CUST02543,Gregory Mitchell,danarusso@example.org,652-348-8160x353,2025-06-21,Silver,South
CUST02544,Heather Russell,,411-591-0147x391,17-May-2026,Silver,Midwest
CUST02545,David Castro,craigdennis@example.com,527-271-5685,2026-02-28,Bronze,West
CUST02546,Jerry Nelson,alexis80@example.net,608.392.2906,2025-09-15,Silver,Midwest
CUST02547,Erika Curry,mooreannette@example.com,(845)726-5872x80238,05/03/2025,Bronze,Midwest
CUST02548,Amanda Smith MD,caldwelldavid@example.net,001-888-900-3005x37828,2025-10-02,Platinum,South
CUST02549,Mary Burton,odonnellyolanda@example.org,810.881.6922x397,30-Oct-2024,Silver,Midwest
CUST02550,Benjamin York,cantrellvictoria@example.org,,05/21/2025,Silver,Northeast
CUST02551,Meghan Martinez,christinejackson@example.net,+1-842-586-3583x492,12-Aug-2025,Bronze,West
CUST02552,Mallory Fernandez,christina59@example.org,7929335588,2026-03-09,Silver,West
CUST02553,Jose Walker,ppena@example.net,+1-216-419-0558x753,01-Sep-2025,Bronze,South
CUST02554,Nathan Guzman,hoopernancy@example.net,,02/02/2025,Bronze,West
CUST02555,Keith Burton,deniselopez@example.net,001-489-614-5481x18917,03-Mar-2025,Silver,West
CUST02556,Kimberly Webb,brad09@example.org,(728)986-5807x20080,2026-02-05,Bronze,South
CUST02557,Steven Mitchell,tamarasandoval@example.com,652.892.5556x808,02/17/2026,Gold,West
CUST02558,April Morgan,andersonjason@example.org,224-894-7002x519,04/15/2026,Gold,South
CUST02559,Charles Benson,xwilliams@example.com,001-572-748-7747x630,05/17/2025,Bronze,South
CUST02560,Lindsey Duffy,trevinoemily@example.org,,2025-12-05,Silver,West
CUST02561,Danielle Davidson,courtney18@example.org,520-522-3059x757,18-Jun-2026,Bronze,South
CUST02562,Wendy Hampton,sarahsweeney@example.com,(775)255-2586x856,11-Dec-2025,Bronze,West
CUST02563,James Odom,qwarren@example.com,687-713-0002x5546,11-Mar-2026,Bronze,Northeast
CUST02564,Jeremy Hicks,brendareid@example.net,947-204-1450x5633,2025-05-08,Silver,Northeast
CUST02565,Mariah Farrell,garzadeborah@example.org,+1-475-395-5942,28-Oct-2025,Silver,West
CUST02566,Timothy Hernandez,gilbertchristina@example.com,001-611-280-1677x4360,2026-03-24,Bronze,West
CUST02567,Lindsey Gonzales,jeffrey69@example.com,349.834.7688x9386,04-Oct-2025,Bronze,West
CUST02568,Thomas Ortega,ureyes@example.com,208.743.1965x21790,11/19/2024,Silver,Northeast
CUST02569,Willie Smith,heidi74@example.org,(784)759-5876,17-Aug-2025,Gold,Northeast
CUST02570,Margaret Perry,pereztyler@example.org,731.483.5941x234,2024-11-25,Silver,South
CUST02571,Melissa Brown,keithflores@example.com,616-427-4351,07/10/2025,Platinum,Midwest
CUST02572,Casey Haynes,jamiemarshall@example.net,5286106076,01/16/2025,Bronze,South
CUST02573,Michael Smith,nwaller@example.org,001-456-341-6298x7025,20-Mar-2025,Silver,South
CUST02574,Anita Gregory,staceydickerson@example.org,223.468.5044x8526,2026-02-20,Gold,Northeast
CUST02575,Felicia Rios MD,jonathansnow@example.net,(430)961-1390x045,23-Mar-2025,Gold,Midwest
CUST02576,Christina Williams,xjohnson@example.com,+1-733-355-5638,19-Jul-2025,Bronze,West
CUST02577,Dean Clark,yphillips@example.com,001-280-905-5733,2025-09-28,Silver,Midwest
CUST02578,Beth Soto,lanekeith@example.com,775-201-7505x665,10/14/2025,Bronze,West
CUST02579,Timothy Dillon,vgrimes@example.net,001-822-532-4204x300,2025-11-16,Bronze,Northeast
CUST02580,Sharon Serrano,gmassey@example.net,263.459.1142,04-Aug-2025,Silver,South
CUST02581,Robert Robinson,wshelton@example.org,602-545-4224x922,07/17/2024,Silver,Northeast
CUST02582,Carlos Park,johnsonjames@example.com,,19-Jul-2025,Gold,West
CUST02583,Kimberly Powers,eileen50@example.net,,09/01/2025,Silver,West
CUST02584,Brendan Frederick MD,cassandramcpherson@example.org,+1-976-929-4846x7640,27-Aug-2025,Gold,South
CUST02585,James Stein,arnoldaaron@example.com,9905633602,04/25/2026,Platinum,West
CUST02586,Felicia Harrison,robertburns@example.org,(429)624-5989x77738,2024-11-19,Silver,South
CUST02587,Amy Reynolds,,+1-722-422-8338x138,09-Dec-2025,Platinum,Midwest
CUST02588,Kyle Johnson,toddjohnson@example.net,001-440-614-4124x522,2026-02-12,Bronze,South
CUST02589,Michael Boyd,barbaraperez@example.net,,13-Oct-2025,Bronze,West
CUST02590,Jason Moore,jamesbest@example.com,753-358-3387,16-Dec-2025,Bronze,Midwest
CUST02591,Lisa Peterson,rileyjulie@example.com,+1-975-495-0825,12-Dec-2024,Silver,West
CUST02592,Melanie Smith,asmith@example.org,+1-969-748-4674,10/31/2024,Gold,South
CUST02593,Debra Wright,stephanie65@example.org,+1-469-722-7025,2026-02-06,Bronze,South
CUST02594,Michelle Stafford,flynnjulie@example.org,001-655-262-4126x67680,12/21/2025,Gold,Midwest
CUST02595,Elizabeth Johnson,rogeradams@example.com,001-653-220-6543x26143,2025-11-20,Platinum,West
CUST02596,Sarah Cooley,timothyreed@example.net,,11-Jan-2025,Bronze,South
CUST02597,Amanda Brown,pferguson@example.org,+1-653-912-2526x497,05-Aug-2025,Gold,Midwest
CUST02598,Jeffrey Garrett,kroberts@example.net,(630)270-7810x10124,2025-03-29,Bronze,West
CUST02599,Elizabeth Anderson,rodgerstimothy@example.net,001-900-444-9100,2025-11-22,Bronze,West
CUST02600,Monique Shaffer,yvettecampbell@example.net,,11/29/2024,Bronze,Midwest
CUST02601,Jennifer Brown,christopher10@example.com,3437105503,13-Dec-2025,Bronze,South
CUST02602,Krista Williams,bsmith@example.com,(714)314-8351x560,10-Jan-2025,Silver,West
CUST02603,Jimmy Williams,calvinosborne@example.net,(711)551-1162x7143,01/08/2025,Bronze,West
CUST02604,Brian Vincent,alex47@example.org,753-210-7371x22072,08/02/2025,Bronze,West
CUST02605,Erica Hardy MD,dunnsamuel@example.org,001-596-392-5336x0109,28-Feb-2026,Silver,Northeast
CUST02606,Annette Mejia,kendra09@example.net,,11/10/2025,Silver,Northeast
CUST02607,Ruben Hensley,hdavid@example.net,(628)487-4159,04-Feb-2026,Bronze,Midwest
CUST02608,Corey Zimmerman,hernandezronald@example.net,(373)386-9664,2024-07-28,Gold,Northeast
CUST02609,Ralph Cunningham,hollymcdonald@example.com,806.977.7983,2025-05-31,Bronze,Northeast
CUST02610,Johnny Dixon,johnbrown@example.net,451.233.1579,14-Aug-2025,Bronze,West
CUST02611,Raven Cruz,bday@example.org,829.351.2660x869,06/13/2026,Bronze,South
CUST02612,Alicia Nelson,colleennewton@example.org,+1-776-273-6086x33399,04/12/2025,Bronze,Midwest
CUST02613,Maria Snyder,connermatthew@example.org,200.250.9083x06925,03/14/2025,Platinum,Northeast
CUST02614,Jacqueline Jordan,larry19@example.net,001-241-924-3616x0502,17-Apr-2025,Bronze,Northeast
CUST02615,Pamela Wagner,cheryl83@example.com,,06/25/2025,Bronze,Northeast
CUST02616,Adrian Anderson,colejoshua@example.net,617-567-5500,2026-02-22,Bronze,South
CUST02617,Seth Rojas,,557-852-2950,27-Jul-2024,Bronze,Northeast
CUST02618,Kevin Lewis,bcarter@example.com,(567)453-5153x474,27-Jun-2025,Bronze,Midwest
CUST02619,Carolyn Ellis,farmerjennifer@example.org,,25-Jun-2025,Gold,South
CUST02620,Aaron Smith,leahsmith@example.org,941.760.9909,22-Jun-2025,Gold,Midwest
CUST02621,Renee Gomez,kross@example.org,864.444.9043x9461,09/30/2024,Bronze,Northeast
CUST02622,John Larsen,ganderson@example.org,340-726-0284x65592,2025-04-06,Gold,South
CUST02623,Jennifer Wright,melissabarnett@example.com,,14-Jun-2026,Bronze,Midwest
CUST02624,Shawn Richmond,thompsonamber@example.net,261.744.4337x360,16-May-2025,Bronze,South
CUST02625,Oscar Morrison,nlong@example.org,434.529.0024x92785,01-Feb-2025,Gold,West
CUST02626,Mary Stewart,danielolsen@example.com,(908)496-0106x6589,2025-11-27,Bronze,South
CUST02627,Jacob Fisher,karlarobinson@example.com,504-645-0398x638,04/01/2025,Bronze,West
CUST02628,Jean Campos,,,07/17/2025,Gold,Northeast
CUST02629,Mrs. Kiara Davies MD,oleon@example.org,,14-Nov-2025,Bronze,West
CUST02630,Courtney Jones,andrewsmith@example.net,390-748-7860,08/15/2024,Bronze,West
CUST02631,Mandy Perez,sarahramirez@example.com,329-582-9454,23-Nov-2024,Bronze,West
CUST02632,Joseph Torres MD,duane50@example.com,938-920-3950x0786,03/25/2026,Bronze,West
CUST02633,Andrew Flores,timothy60@example.net,667.933.6142,01/21/2025,Silver,Northeast
CUST02634,Pamela Davis MD,edwardstewart@example.com,,2025-11-29,Bronze,Midwest
CUST02635,Katie Hammond,susanbaker@example.org,(848)351-7827x57730,06-Jan-2025,Bronze,South
CUST02636,Alyssa Vasquez,katie96@example.com,7008925683,25-Feb-2026,Bronze,West
CUST02637,David Roman,ywoods@example.com,602-234-7145x137,2026-01-20,Silver,Northeast
CUST02638,Rachael Barnes,lauren65@example.org,,2025-08-20,Gold,South
CUST02639,Jamie Cox,shawngill@example.com,+1-740-534-9893x97595,2025-04-18,Silver,Northeast
CUST02640,Todd White,,8947705447,03-Jul-2025,Bronze,South
CUST02641,Christina Stanley,,001-701-487-6927x04388,03/24/2026,Platinum,West
CUST02642,Amy Liu,josephcompton@example.com,602.699.7385,03/29/2026,Bronze,Midwest
CUST02643,Douglas Moore,lori80@example.com,001-568-686-9890x876,05/15/2026,Gold,West
CUST02644,Christopher Gonzales,wgarcia@example.com,+1-873-478-1561,17-Aug-2024,Bronze,South
CUST02645,James Wells Jr.,sgonzalez@example.org,,11/22/2025,Bronze,Midwest
CUST02646,Dr. Laura Bridges,xcoleman@example.net,862-946-9889,03-Apr-2026,Bronze,West
CUST02647,Timothy Jones,,(824)879-2247,2025-05-17,Silver,Midwest
CUST02648,Mrs. Jenna Ramos,april95@example.com,,2025-09-18,Gold,West
CUST02649,Joshua Holt,suebarajas@example.net,600.993.4137x34542,2026-02-27,Gold,South
CUST02650,Anne Jones,april22@example.org,+1-919-251-7190,13-May-2025,Bronze,South
CUST02651,Jeffery Contreras,margaretwilson@example.org,(545)738-3364x2550,2024-12-26,Silver,West
